ID;Jaar;Plaats uitgave;Boekverkoper;Auteur;Titel;Formaat;Vindplaats;Bijwerk;Figure;Plaats druk;Drukker;Stijl
BDA:51;1599;Deventer;Jan Evertsz Cloppenburgh;Rodolphus Grapheus;(fol. A1r) [In zwart en rood] [titel omkaderd met ornamentrand] Schrijf Calender, ofte| Almanach,| nae den olden Stijl, op dat| Iaer onses Heeren Iesu Christi.| M.D XCIX.| [lijn]| Door D. Rodolphum Grapheum,| Campésé, Medicum, eñ Astronomum ordona | rium, der K. vrye anzestadt Deventer.| [houtsnede gezicht op Deventer]| Met consent vá Burgemeesteren,| Schepen eñ Raedt der stadt Deventer.||;16o:[A] 8 B D 8;GAK A 142;;AFBEELDING  3,1-3,14  [KOPIEEN T/M 3,13, FOTO 3,14];;;
BDA:52;1600;Amsterdam;Cornelis Claesz;Firmin Trotereau;(fol. A1r) (In zwart en rood) Comptoir Iournalier, op het| wonderlijcke SchrickelIaer na de gheboor | te onser aller Salichmaker, Iesus Christus:| M.VI.C.| [lijn]| Ghestudeert door Firminum Trotereum, Brugens. Ingenieur van de groote ZeeVaert. [lijn]| De beduydenisse van dese Figuere, machmen lesen inde navolghende Pagie.| [lijn]| [houtsnede: engel (met zandloper en fortuna in handen) in het midden, omringd door een kerk, een poort, de Hollandse tuin, soldaten, een monnik en een wolf. Hier en daar rood gedrukt]| Tot Amstelredam, by Cornelis Claesz, int Schrijf boec.||;4o:[A C] 4 D 4 (  A2 t/m D1);UBA OK 73 74;;AFBEELDING  25,1 [FOTO];;;
BDA:53;1600;Amsterdam;Cornelis Claesz;Firmin Trotereau;(fol. A1r) (In zwart en rood) Comptoir Iournalier, op het| wonderlijcke SchrickelIaer na de gheboor | te onser aller Salichmaker, Iesus Christus:| M.VI.C.| [lijn]| Ghestudeert door Firminum Trotereum, Brugens. Ingenieur van de groote ZeeVaert. [lijn]| De beduydenisse van dese Figuere, machmen lesen inde navolghende Pagie.| [lijn]| [houtsnede: engel (met zandloper en fortuna in handen) in het midden, omringd door een kerk, een poort, de Hollandse tuin, soldaten, een monnik en een wolf. Hier en daar rood gedrukt]| Tot Amstelredam, by Cornelis Claesz, int Schrijf boec.||;4o:[A C] 4 D 4 (  A2 t/m D1);UBA OK 73 74;;AFBEELDING  25,1 [FOTO];;;
BDA:54;1600;Delft;Bruyn Harmansz Schinckel;Johannes Christianus;(fol. 1A1r) (In zwart en rood) (ornamentrand) Almanach: Op het Iaer onses Heeren, M.VI.C. Door|| (2A1r) Johannem Christiani, Chirurgijn tot Oudt Beyerlandt.||;1o:[A] 1 1o:[A] 1;KBH 1700 D2;;;;;
BDA:55;1601;Delft;Bruyn Harmansz Schinckel;Johannes Christianus;(fol. 2A1r) (In zwart en rood) (ornamentrand) Almanach: Op het Iaer onses Heeren, M.VIC.I. Door|| 2A1r Johannem Christiani, Chirurgijn der stede Nieuwervaert.||;1o:[A] 1 1o:[A] 1;KBH 1700 D2;;;;;
BDA:56;1601;Utrecht;Herman (II) van Borculo;Peter Apianus;(fol. A1r): [in zwart en rood] [geheel omkaderd met een zwarte lijn] Nieuwen ende Ouden| Almanach, opt Iaer| ons Heeren Iesu Christi,| sesthien hondert ende een.| [lijn]| Door den seer gheleerden Meester Pee | ter Apianus.| [houtsnede: portret met zon en maan, astroloog? Met opschrift: INITIUM SAPIENTIAE TIMOR DOMINI AETAT. LVII. ANNO 1600]| Ghedruckt t Utrecht by Herman van Borculo.||;16o: [A] 8 B 8;GAU XLI A1;Bijwerk: Cleyne.| PROGNOSTICATIE| opt Jaer ons heeren Jesu| Christ, 1601.| [lijn]| Door den wel gheleerden Petrum Apianum,| Liefhebber der Philosophien.| [houtsnede portret, met idem tekst]| Tot Utrecht, by Herman van Borculo.;;;;
BDA:57;1603;'s Hertogenbosch;Jan (II) Scheffer;?;[exemplaar onbekend] Der schaepherders calengier 1603;8o:;Onbekend;;;;;
BDA:58;1603;Amsterdam;Cornelis Claesz;Ambrosius Germanicus;(fol. A1r) [In zwart en rood] [omkaderd met ornamentrand] Comptoir| Almanach oft Iournael,| op het Iaer nae de gheboorte onses| Salichmakers Iesu Christi, 1603.| [lijn]| Inhoudende seltsame vertellingen, tot verlustinge| vanden Coopman, dienende sommighe| tot waerschouwinghe.| [lijn]| Gepractiseert door D. Ambrosius Germanicum.| [lijn]| De verclaringe deses Figuers vindy achter den Tijtel | [houtsnede: een man laat zich uit een honingpoel trekken  door zich aan de poot van een beer vast te grijpen]| [lijn]|  Ghedruckt tot Amstelredam, by Cornelis Claesz.| opt Water int  Schrijffboeck, 1603.||;4o:A D 4;Onbekend;;;;;
BDA:59;1603;Amsterdam;Cornelis Claesz;Ambrosius Germanicus;(fol. A1r) [In zwart en rood] [omkaderd met ornamentrand] Comptoir| Almanach oft Iournael,| op het Iaer nae de gheboorte onses| Salichmakers Iesu Christi, 1603.| [lijn]| Inhoudende seltsame vertellingen, tot verlustinge| vanden Coopman, dienende sommighe| tot waerschouwinghe.| [lijn]| Gepractiseert door D. Ambrosius Germanicum.| [lijn]| De verclaringe deses Figuers vindy achter den Tijtel | [houtsnede: een man laat zich uit een honingpoel trekken  door zich aan de poot van een beer vast te grijpen]| [lijn]|  Ghedruckt tot Amstelredam, by Cornelis Claesz.| opt Water int  Schrijffboeck, 1603.||;4o:A D 4;Onbekend;;;;;
BDA:60;1603;Amsterdam;Cornelis Claesz;Ambrosius Germanicus;(fol. A1r) [In zwart en rood] [omkaderd met ornamentrand] Comptoir| Almanach oft Iournael,| op het Iaer nae de gheboorte onses| Salichmakers Iesu Christi, 1603.| [lijn]| Inhoudende seltsame vertellingen, tot verlustinge| vanden Coopman, dienende sommighe| tot waerschouwinghe.| [lijn]| Gepractiseert door D. Ambrosius Germanicum.| [lijn]| De verclaringe deses Figuers vindy achter den Tijtel | [houtsnede: een man laat zich uit een honingpoel trekken  door zich aan de poot van een beer vast te grijpen]| [lijn]|  Ghedruckt tot Amstelredam, by Cornelis Claesz.| opt Water int  Schrijffboeck, 1603.||;4o:A D 4;Onbekend;;;;;
BDA:61;1603;Delft;Jan Andriesz Cloeting;Gualtherus Christophorus;(fol. 1A1r) (In zwart en rood) (ornamentrand) Almanach, Op't Iaer ons Heeren M.CCCCCC.III. Door|| (2A1r) Gualterum Christophorij, Chirurgijn tot Geervliet.||;1o:[A] 1 1o:[A] 1;KBH 1700 D2;;;;;
BDA:62;1603;Middelburg;Barent (I) Langenes;Abraham Verniers;(fol. A1r) [in zwart en rood] [rechterzijde is afgesneden] Oude en nieuw[...]| Alma[...]| na de gheboo[...]| alder Salichmak[...]| Christus M.DC.[...]| Ghecomposeert door Abra[...]| Distilateur eñ Liefhebber der [...]| [houtsnede: links boven een zon, hand links uit de wolken met een passer, hand rechts uit de wolken met een armillairsfeer]| TOT HAER[...]| Voor Barent Langhenesse, in [...]| tot Middelburgh. A[...]||;16o:[A] [B] 8 C 8;RAZ Archief Zeeuwse Rekenkamer, Gedeponeerde archieven (II) inv. nr. 134;Een bijwerkje: A B 8 Prognosticatie, [...] Door M.C. [...] Middelburgh, voor Bernaert Lan[...] 1595.;;Haarlem;Gillis (I) Rooman ?;
BDA:63;1604;Amsterdam;Cornelis Claesz;Ambrosius Germanicus;(fol. A1r) [In zwart en rood] [omkaderd met ornamentrand] COMTOIR| Almanach oft Iournael,| Op het Iaer nae der gheboorte ons| HEEREN Ihesu Christi.| M. DC. IIII.| [lijn]| Ghecalculeert ende gepractiseert, nae den Nieuwen eñ| Ouden stijl. Door D. AMBROSIUM GERMANICUM.| [lijn]| Inhoudende vele warachtighe geschiedenissen, met de| vertellinghe vande gheboorte, leven ende sterven des machtigen| Conincx van Spaengien, Philippi de tweede. etc.| [lijn]| Ende achter dese Almanach zijn noch gestelt sommighe vertellinge, tot| verlustinghe, profijt ende waerschouwinghe van een yeder.|  [lijn]| De beduydinghe deses Figure, van de zeylende waghen, is int| omslaen deses bladt int langhe verhaelt.| [houtsnede drie mensen in een zeilwagen]| Ghedruckt 't Amstelredam, by Cornelis Claesz.| Boeckvercooper, woonende opt water int Schrijfboeck.||;4o:A D 4;RAZH archief Hof van Holland doos 1 (2e ex.);;;;;
BDA:64;1604;Amsterdam;Cornelis Claesz;Ambrosius Germanicus;(fol. A1r) [In zwart en rood] [omkaderd met ornamentrand] COMTOIR| Almanach oft Iournael,| Op het Iaer nae der gheboorte ons| HEEREN Ihesu Christi.| M. DC. IIII.| [lijn]| Ghecalculeert ende gepractiseert, nae den Nieuwen eñ| Ouden stijl. Door D. AMBROSIUM GERMANICUM.| [lijn]| Inhoudende vele warachtighe geschiedenissen, met de| vertellinghe vande gheboorte, leven ende sterven des machtigen| Conincx van Spaengien, Philippi de tweede. etc.| [lijn]| Ende achter dese Almanach zijn noch gestelt sommighe vertellinge, tot| verlustinghe, profijt ende waerschouwinghe van een yeder.|  [lijn]| De beduydinghe deses Figure, van de zeylende waghen, is int| omslaen deses bladt int langhe verhaelt.| [houtsnede drie mensen in een zeilwagen]| Ghedruckt 't Amstelredam, by Cornelis Claesz.| Boeckvercooper, woonende opt water int Schrijfboeck.||;4o:A D 4;RAZH archief Hof van Holland doos 1 (2e ex.);;;;;
BDA:65;1604;Delft;Jan Andriesz Cloeting;Gualtherus Christophorus;(fol. 1A1r) (In zwart en rood) (ornamentrand) A[lmanach Opt] Iaer ons Heeren M.CCCCCC.IIII. Door|| (2A1r) Gualterum Christophorij, Chirurgijn tot Geervliet. ||;1o:[A] 1 1o:[A] 1;KBH 1700 D2;;;;;
BDA:66;1604;Groningen;Gerard Ketel;Nicolaus Mulerius;(fol. A1r) [In zwart en rood] ALMANACH| voor het Schrickel Iaer, nae| de geboorte Christi M.VIc.IIII.| Ghecalculeert op de Meridiaen van dese Neder | landen , Na den olden ende nieuwen stijl.| Anwysende de Vacantien vanden Hove van| Vrieslant: Met oock den tijdt ende ure| wanneer t'Veerschip van| Harlinge affvaert.| [houtsnede: twee armen uit de wolken, links met een passer, rechts met een armillairsfeer, verder astrologische symbolen]| Door D. Nicolaum Mulerium Brugensem,| Medicum T Astronomum, van weghen der| Stadt Groeningen ende Ommelanden.| GRONINGEN:| By Gerhard Ketel, Ordinaris Drucker.||;16o:A B 8;UBL 1156 H 68;Een bijwerkje: C 8 Corte Practica, [...]  1604 [...] met oock een cleen Chronijck [...].;;;;
BDA:67;1605;'s Hertogenbosch;Jan (III) van Turnhout;?;[nog niet gezien] Den eeuwigen almanack Met in vierichheit groeijende bij spraecken, 1605 [...] 'Hertogenbosch, by Jan van Turnhout, in den Bijbel.;12o?;UBT Bibl. Provinciaal Genootschap Den Bosch;;;;;
BDA:68;1605;Amsterdam;Cornelis Claesz;Ambrosius Germanicus;(fol. A1r) [In zwart en rood] [omkaderd met ornamentrand] COMPTOIR| Almanach oft Iournael,| Op het Iaer nae der gheboorte ons Heeren| Iesu Christi 1605.| [lijn]| Inhoudende de principaelste gheschiedenissen die binnen| ende buyten der Stadt Oostende gheschiet zijn, vanden eersten| dach des beleghs tot het overgaen der selver Stadt:| Midtsgaders noch eenige genoechelijcke Fa | belen hier achter by ghevoecht.| [lijn]|Gepractiseert na den Nieuwen ende Ouden Stijl: Door| D.D. Ambrosium Germanicum, Lief hebber der Astrologien.| [lijn]| De beduydenisse deser Figuere staet op d'ander syde.| [houtsnede: drie lammeren die groeien als  planten, een wolf verslindt een van de drie]| Tot Amstelredam,| Ghedruckt by Cornelis Claesz. woonende opt Water, by| de oude Brugghe int Schrijf boeck. Anno 1605.||;4o:A D 4;RAZH archief Hof van Holland doos 1;;AFBEELDING  27,1 [KOPIE];;;
BDA:69;1605;Amsterdam;Cornelis Claesz;Ambrosius Germanicus;(fol. A1r) [In zwart en rood] [omkaderd met ornamentrand] COMPTOIR| Almanach oft Iournael,| Op het Iaer nae der gheboorte ons Heeren| Iesu Christi 1605.| [lijn]| Inhoudende de principaelste gheschiedenissen die binnen| ende buyten der Stadt Oostende gheschiet zijn, vanden eersten| dach des beleghs tot het overgaen der selver Stadt:| Midtsgaders noch eenige genoechelijcke Fa | belen hier achter by ghevoecht.| [lijn]|Gepractiseert na den Nieuwen ende Ouden Stijl: Door| D.D. Ambrosium Germanicum, Lief hebber der Astrologien.| [lijn]| De beduydenisse deser Figuere staet op d'ander syde.| [houtsnede: drie lammeren die groeien als  planten, een wolf verslindt een van de drie]| Tot Amstelredam,| Ghedruckt by Cornelis Claesz. woonende opt Water, by| de oude Brugghe int Schrijf boeck. Anno 1605.||;4o:A D 4;RAZH archief Hof van Holland doos 1;;AFBEELDING  27,1 [KOPIE];;;
BDA:70;1606;'s Hertogenbosch;Jan (II) Scheffer;?;[exemplaar onbekend] Der schaepherders calengier voor 1606;8o: ?;Onbekend;;;;;
BDA:71;1606;Amsterdam;Cornelis Claesz;Ambrosius Germanicus;(fol. A1r) [In zwart en rood] [omkaderd met ornamentrand] COMTOIR| Almanach oft Iournael,| Op het Iaer nae der gheboorte ons| HEEREN Iesu Christi.| M. vjC VI.| [lijn]| Ghecalculeert ende gepractiseert, nae den Nieuwen| ende Oude stijl. Door D. Ambrosium Germanicum.| [lijn]| Inhoudende een wonderlick verhael ofte beschryvinge| van de driemael versochte Scheepvaerders achter| Moscovien, by ende op Nova Sembla.| [lijn]| Ende achter desen Almanach zijn noch gestelt sommige vertellinghen,| tot verlustinge, profijt ende waerschouwinge van een yeder.| [lijn]| De beduydinghe  deser Figuere, vande drie Sonnen ende Reghenbogen| sal den Leser int ommeslaen deses bladts vinden.| [houtsnede: drie zonnen in een ronde boog, een maan, een kruis en een ster]| Ghedruckt t'Amstelredam, by Cornelis Claesz.| Boeckvercooper, opt Water int Schrijff boeck.||;4o:A D 4;HUC [nog niet gezien];;;;;
BDA:72;1606;Amsterdam;Cornelis Claesz;Ambrosius Germanicus;(fol. A1r) [In zwart en rood] [omkaderd met ornamentrand] COMTOIR| Almanach oft Iournael,| Op het Iaer nae der gheboorte ons| HEEREN Iesu Christi.| M. vjC VI.| [lijn]| Ghecalculeert ende gepractiseert, nae den Nieuwen| ende Oude stijl. Door D. Ambrosium Germanicum.| [lijn]| Inhoudende een wonderlick verhael ofte beschryvinge| van de driemael versochte Scheepvaerders achter| Moscovien, by ende op Nova Sembla.| [lijn]| Ende achter desen Almanach zijn noch gestelt sommige vertellinghen,| tot verlustinge, profijt ende waerschouwinge van een yeder.| [lijn]| De beduydinghe  deser Figuere, vande drie Sonnen ende Reghenbogen| sal den Leser int ommeslaen deses bladts vinden.| [houtsnede: drie zonnen in een ronde boog, een maan, een kruis en een ster]| Ghedruckt t'Amstelredam, by Cornelis Claesz.| Boeckvercooper, opt Water int Schrijff boeck.||;4o:A D 4;HUC [nog niet gezien];;;;;
BDA:73;1606;Amsterdam;Cornelis Claesz;Ambrosius Germanicus;(fol. A1r) [In zwart en rood] [omkaderd met ornamentrand] COMTOIR| Almanach oft Iournael,| Op het Iaer nae der gheboorte ons| HEEREN Iesu Christi.| M. vjC VI.| [lijn]| Ghecalculeert ende gepractiseert, nae den Nieuwen| ende Oude stijl. Door D. Ambrosium Germanicum.| [lijn]| Inhoudende een wonderlick verhael ofte beschryvinge| van de driemael versochte Scheepvaerders achter| Moscovien, by ende op Nova Sembla.| [lijn]| Ende achter desen Almanach zijn noch gestelt sommige vertellinghen,| tot verlustinge, profijt ende waerschouwinge van een yeder.| [lijn]| De beduydinghe  deser Figuere, vande drie Sonnen ende Reghenbogen| sal den Leser int ommeslaen deses bladts vinden.| [houtsnede: drie zonnen in een ronde boog, een maan, een kruis en een ster]| Ghedruckt t'Amstelredam, by Cornelis Claesz.| Boeckvercooper, opt Water int Schrijff boeck.||;4o:A D 4;HUC [nog niet gezien];;;;;
BDA:74;1606;Amsterdam;Cornelis Claesz;Ambrosius Germanicus;(fol. A1r) [In zwart en rood] [omkaderd met ornamentrand] COMTOIR| Almanach oft Iournael,| Op het Iaer nae der gheboorte ons| HEEREN Iesu Christi.| M. vjC VI.| [lijn]| Ghecalculeert ende gepractiseert, nae den Nieuwen| ende Oude stijl. Door D. Ambrosium Germanicum.| [lijn]| Inhoudende een wonderlick verhael ofte beschryvinge| van de driemael versochte Scheepvaerders achter| Moscovien, by ende op Nova Sembla.| [lijn]| Ende achter desen Almanach zijn noch gestelt sommige vertellinghen,| tot verlustinge, profijt ende waerschouwinge van een yeder.| [lijn]| De beduydinghe  deser Figuere, vande drie Sonnen ende Reghenbogen| sal den Leser int ommeslaen deses bladts vinden.| [houtsnede: drie zonnen in een ronde boog, een maan, een kruis en een ster]| Ghedruckt t'Amstelredam, by Cornelis Claesz.| Boeckvercooper, opt Water int Schrijff boeck.||;4o:A D 4;HUC [nog niet gezien];;;;;
BDA:75;1606;Amsterdam;Jan Theunisz;Caspar Coolhaes;[exemplaar zoek] Comptoir Almanach oft Journael op het jaer MDCVI [...] [Caspar Coolhaes] Amstelredam 1606;4o?;GAL 6740 P;;;;;
BDA:76;1606;Delft;Jan Andriesz Cloeting;Gualtherus Christophorus;(fol. 1A1r) (In zwart en rood) (ornamentrand) Almanach, Op't Iaer ons Heeren M.VIcVI.|| (2A1r) Door Gualtherum Christophorij, Chrirurgijn tot Geervliet.||;1o:[A] 1 1o:[A] 1;KBH 1700 D2;;;;;
BDA:77;1606;Deventer;Jan Evertsz Cloppenburgh;Rodolphus Grapheus;(fol A1r) [titel omkaderd met ornamentrand] [In zwart en rood] Schrijf Calender, ofte| Almanach,| na den oldé Stijl, op dat Iaer| onses Heeren Iesu Christi| M.D.CVI.| [lijn]| Door D. Rudolphum Grapheum,| Campésem, Medicum, eñ Astronomum ordo| naruum, der K. vrye Ansestadt Deventer.| [houtsnede gezicht op Deventer]| Met consent van Burgemeesteren,| Schepen eñ Raet der Stadt Deventer.||;16o:[A] B D 8;SABD H e 76;Twee bijwerkjes: A D 8 Historien, ende waerachtige geschiedenissen, [..] Deventer [..] Jan Evertsz. Cloppenborch. en: [A] 8 Het Schoorlder Kronyk [...] Amsterdam, by d'erfgen van de Wed C. Stichter, op 't Rokkin.;;;;
BDA:78;1607;'s Hertogenbosch;Jan (II) Scheffer;?;(fol. A1r) [In zwart en rood] DER| Schaepherders ca | lengier met sonderlinge ner | sticheyt oversien ende gecorrigeert, eñ in| beter ordinantie gestelt nae den gerefor | meerde Calengier seer profitelyck| om te Lesen.| [drie typografische symbolen: handjes en aderlaatteken]| [houtsnede: 2 schaapherders kijken naar de hemel, omringd door schapen en astrologische symbolen.]| Gheprent T'shertoghen Bossche, ten huyse [van]| Jan Scheffer int Missael. Anno,| M.D.C.Vij.||;8o:A F 8 ( E1, F1 en F8);CBG A 37993 (1);;;;;
BDA:79;1607;Amsterdam;Broer Jansz / Pieter de Kater;Lucas Jansz Sinck;(fol. A1r) [In zwart en rood] [omkaderd met ornamentrand] COMPTOIR| Almanach oft Iournael, Op| het Iaer nae der gheboorte ons Heeren ende Salichma | kers Iesu Christi Duysent ses hondert ende seven.| [lijn]| Ghecalculeert ende ghepractiseert nae den Nieuwen ende Ouden| stijl, Door Lucas Iansz. Sinck, Liefhebber der Mathematische Conste.| [lijn]| Inhoudende een fraeye beschryvinghe van twee Oost Indische| Schepen, waer van het eene daer Cornelis Claesz. mede thuys quam over| de vier jaren uyt geweest hadde, eñ Cornelis van de Ven hadde uyt| gheweest over de twee Iaren, wat haer al bejeghent is.| [lijn]| Ende achter desen Almanach zijn noch  ghestelt sommighe fraye ende gedenck| weerdighe spreucken, tot vermakinghe eñ verlustinghe vanden Leser.| [houtsnede zeeslag]| Gedruckt t'Amstelredam by Broer Iansz. ende Pieter de Kater,| woonende buyten de Corsgens Poort inde Nieu stadt.||;4o:A D 4;RAZH Archief Hof van Holland doos 1;;;;;
BDA:80;1607;Amsterdam;Broer Jansz / Pieter de Kater;Lucas Jansz Sinck;(fol. A1r) [In zwart en rood] [omkaderd met ornamentrand] COMPTOIR| Almanach oft Iournael, Op| het Iaer nae der gheboorte ons Heeren ende Salichma | kers Iesu Christi Duysent ses hondert ende seven.| [lijn]| Ghecalculeert ende ghepractiseert nae den Nieuwen ende Ouden| stijl, Door Lucas Iansz. Sinck, Liefhebber der Mathematische Conste.| [lijn]| Inhoudende een fraeye beschryvinghe van twee Oost Indische| Schepen, waer van het eene daer Cornelis Claesz. mede thuys quam over| de vier jaren uyt geweest hadde, eñ Cornelis van de Ven hadde uyt| gheweest over de twee Iaren, wat haer al bejeghent is.| [lijn]| Ende achter desen Almanach zijn noch  ghestelt sommighe fraye ende gedenck| weerdighe spreucken, tot vermakinghe eñ verlustinghe vanden Leser.| [houtsnede zeeslag]| Gedruckt t'Amstelredam by Broer Iansz. ende Pieter de Kater,| woonende buyten de Corsgens Poort inde Nieu stadt.||;4o:A D 4;RAZH Archief Hof van Holland doos 1;;;;;
BDA:81;1607;Delft;Jan Andriesz Cloeting;Gualtherus Christophorus;(fol. 1A1r) (In zwart en rood) (ornamentrand) Almanach, Op't Iaer ons Heeren M.VIc.VII. || (2A1r) Door Gualterum Christophorij, Chirurgijn tot Geervliet.||;1o:[A] 1 1o:[A] 1;KBH 1700 D2;;;;;
BDA:82;1607;Deventer;Babtista van Doetecum ?;Rodolphus Grapheus;(fol. A1r) [titel ontbreekt].;1o:A 1;RAO FA Blijdestein, toegang 231.2, inv. nr. 440;;AFBEELDING  39,1 [KOPIE];;;
BDA:83;1608;Amsterdam;Cornelis Claesz;Ambrosius Germanicus;(fol. A1r) [In zwart en rood] [omkaderd met ornamentrand] COMTOIR| Almanach, oft Iournael,| Op het Iaer nae der gheboorte ons Heeren ende Salich | makers Iesu Christi Duysent ses hondert ende acht.| [lijn]| Gecalculeert ende gepractiseert na den Nieuwen ende Ouden| stijl, Door Ambrosium Germanicum, Lief hebber der Astronomije.| [lijn]| By den Almanach is ghevoecht een seeckere beschryvinghe| vande reyse gedaen na Oost Indien Anno 1604. by Sir Edward Michel | burne, Ridder, ende Capiteyn Iohn Dawis, op de twee Sche | pen het  eene ghenaemt den Tygher, ende het ander des| Tyghers Iongh. Wt Enghelant afghevaren| den neghende December.| [lijn]| Achter aen desen Almanach zijn mede gestelt sommige nieu | wichheden, tot vermakinghe ende verlustinghe vanden Leser. [houtsnede = uitgesneden, er zat een portret]| Ghedruckt t'Amstelredam Voor Cornelis Claesz. Boeck | vercooper aen d'oude Brugghe opt Water int Schrijf boeck.||;4o:A D 4;RAZH Archief Hof van Holland doos 1;;;;;
BDA:84;1608;Delft;Jan Andriesz Cloeting;Gualterus Christophorus;(fol. 1A1r) (In zwart en rood) (ornamentrand) Almanach, Op't Iaer ons Heeren M.VIcVIII.|| (2A1r) Door Gualtherum Christophorij, Chirurgijn tot Geervliet.||;1o:[A] 1 1o:[A] 1;KBH 1700 D2 nr. 2;;;;;
BDA:85;1608;Delft;Jan Andriesz Cloeting;Gualterus Christophorus;(fol. 1A1r) (In zwart en rood) (ornamentrand) Almanach, Op't Iaer ons Heeren M.VIcVIII.|| (2A1r) Door Gualtherum Christophorij, Chirurgijn tot Geervliet.||;1o:[A] 1 1o:[A] 1;KBH 1700 D2 nr. 2;;;;;
